studentid,comp_name,position,salary
a95acb72077e314e0e04eba971dab35d,,ทำเกี่ยวกับนำเข้สินค้าจากต่างประเทศ,20000
fa140c757296fd31a1d9911bec3100b0,บริษัท ช้อปปี้ (ประเทศไทย) จำกัด,งานเกี่ยวกับ Callcenter,18000
cba03212e74e2d578dcdff2fc73f73ff,โรงพยาบาลสิริเวช,ทางการแพทย์,
073f92667b3b9c8e6dd2a58305979318,บริษัท บัซซี่บีส์ จำกัด (สำนักงานใหญ่),ได้ทำงานเกี่ยบกับด้านเทคโนโลยี,17000
4c7d606bc13931b0fa088afb8272232c,-,งานที่ทำอยู่ปัจจุบันเป็นอาชีพค้าขาย,9000
d3fe98117120104da464311567a5c7dc,กองร้อยบริการ,หน่วยงานเป็นลักษณะความมั่นคงของประเทศ,10000
d2074be0d0bf5ba7f5d376bf92c74aa7,Trade Marketing coordinator,ไม่มีการเรียน,15000
80731fd429c8e676b0faec3e7c8461f9,โรงพยาบาลรามาธิบดี,เคยฝึกงานที่นี่,
2e4cda29a108338c0fffd23f160ce904,บจ.แสงอารี สเตชั่น,ต้องการทำงานใกล้ที่พักอาศัยปัจจุบัน,16000
c4b6560980396107076f2883a45d788c,Bewell Infinity 888 Co.,Ltd.,อยากลองทำอะไรใหม่ๆ,ไม่ระบุ
544f3cd8240697b71aee269a08addbb0,บริษัท เอเค 51 จำกัด,ช่วยพ่อแม่ทำธุรกิจส่วนตัว,15000
0bb0e7f08ae627784c206a3f181d67f1,ฝ่ายธุรกิจคาเฟ่อเมซอน บริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน),ต้องการเปลี่ยนสายงาน,19000
e777939c65200ae76bf29fca065bb97e,,ไม่ได้เกี่ยวกับสาขาที่เรียน,ไม่ระบุ
20d2c56cfd6eecae65ed755fa5d088f6,บริษัท เงินมาธุรกิจ จำกัด,ไม่ได้ใช้ความรู้ด้านเทคโนโลยีชีวภาพในอุตสาหกรรมอาห,16500
0f293ea87f1d779e3c16a05134956e4b,ไม่ระบุ,ต้องการทำงานอาชีพอิสระ,25000
f4a122b770f8cfe8fdb967e9296c8a96,ชาญแอร์ เซอร์วิส,ทำกิจการที่บ้าน,20000
a417f773f20e43a7c64cf670ef330f54,ไม่ระบุ,เป็นงานเอกสารล้วน,ไม่ระบุ
1fa9e36afe44f6d5c558915236004070,ไม่ระบุ,ไม่ได้รับเข้าทำงานในสายที่เกี่ยวข้อง,20000
505fecdc2f39b1fb77b240c3b904f517,บริษัท ไนน์ทีนธ แลนด์สเคป จำกัด,งานตรงสายส่วนใหญ่ได้ที่ต่างจังหวัด,20000
7c2ff07e1306ed0c778355ee4dd19121,ไม่ระบุ,งานในสายการศึกษารู้สึกไม่ตรงตามที่ต้องการ,20000
210f5679629514d817e1addcd9f6c764,,ไม่ประสงค์ทำงานในสาชา,
5e2b3e33a95367a2e54e3e06093682c2,interpass institute,สายที่เรียนไม่ตอบโจทย์,18000
223be9195195e645963f7e69ef737b77,amity,หลายเรื่องไม่เคยสอน,29000
6ae58e7c02127178b232b83219505f58,ร้านนายฮ้อ,ทำงานที่บ้าน,25000
9cd8460c3207c5f426a1c46cf00cec05,ทรู ดิสทริบิวชั่น แอนด์ เซลส์ จำกัด,งานเน้นทักษะการสื่อสารแต่จบ IT,19000
11d189026d9da1f3cb8bf78c9679cbc8,ที่ว่าการปกครองอำเภอศรีประจันต์,สมัครงานใกล้บ้าน,15000
32acd5044888b9e30f67d670cc1d4716,บมจ.แอมคอร์ เฟล็กซิเบิ้ล กรุงเทพ,ไม่ได้ใช้ความรู้ที่เรียนมา,13200
fd6c043fff294d44131aea7f9edaa8ca,DHL Supply chain,เน้นสายงานด้านโลจิสติส แต่ได้รับความรู้ขั้นต้นจากว,15000
42ff2e5386abb9422b7c4f4c702021c7,ที่ว่าการอำเภอบางคล้า,ไม่ได้ใช้ความรู้ที่เรียนมา,15000
8d24ac7d4b2072993e2b01854c0d7971,บริษัท สยามคูโบต้า จำกัด,ตำแหน่งพนักงานธุรการอะไหล่,11000
c7613c07bf53691f73e03b1c0938ee88,บริษัท ทางด่วนและรถไฟฟ้ากรุงเทพ จำกัด (มหาชน) สาขา 1,ทำงานสายไอที,22000
887d7dd3c1dc895b33af77feab4a59c1,Lazada Express,เป็นงานด้านไอที ไม่ตรงสายที่้เรียน,
c0d56cb1a9e0444759322acfbd2e30f9,,ใช้ทักษะด้านคอมพิวเตอร์มากกว่าที่เรียน,18000
24f072a807290995938591f011a47bd5,สำนักงานสถิติแห่งชาติ,เน้นด้านโปรแกรมเชิงลึก,16000
a5c9a0f627720ca1e5d17834d6f57d99,,งานเน้นการใช้ SQL,25000
1148578dbb18fdb86a4a9925d394f477,,ธุรกิจที่บ้านเน้นการขาย,20,000
d7a68851d1c0a87b1c199502b1afc591,บริษัท เลิร์น เอ็ดดูเคชั่น จำกัด,ทำด้านวิชาการโดยเฉพาะ,19000
b54b0513f10b3311454fe9b363a9f634,Senior Saft Deveropment,เป็นงานเกี่ยวกับโปรแกรม,
10cd9931d32b57b17583d1638eee19b9,,ทำงานฟรีแลนซ์ก่อนเรียนปริญญาตรี,
c0ab1beb1c69c6079808b9ee44c30329,วิทยาลัยเทคโนโลยีเกวลินบริหารธุรกิจ,เป็นอาจารย์สอนคณิตศาสตร์,15000
c664cf798ebdf12ddcb40ea4d1ce2e69,,จบสายวิทยาศาสตร์ แต่ทำธุรการ,13000
ec2084295c35315fb86aa106b6e18a01,Inthanin Coffee,ทำธุรกิจส่วนตัว,10800
02572738503e7c14e92b0b6f8fd9d7dc,บริษัท ทีอีคิว จำกัด,เครื่องมือแพทย์,16000
957edc09983910533245b75247658752,บริษัท แคล-คอมพ์อีเล็คโทรนิคส์ (ประเทศไทย) จำกัด (มหาชน),ลักษณะงานไม่ได้ใช้ความรู้ทางวิชาชีพ,20000 Up
cb75bc79e44a8b3e462007d4f042cd67,โรงเรียนเซนต์ปอลคอนแวนต์,ไม่ได้ศึกษาทางด้านการสอนมาโดยตรง,17000
17c8bea000618ca66ddb6c3be87ff95d,บริษัทฟรีวิลล์ โซลูชั่นส์ จำกัด,ย้ายสายอาชีพ,21000
a6ced3d02a809ad092d0455f3a280332,Math talent,ส่วนใหญ่งานเกี่ยวกับคณิตศาสตร์,17000
c9fa0b10e0d861e5c3718679eab96a23,องค์การบริหารส่วนตำบล,ยังหางานที่ตรงสาขาที่เรียนมาไม่ได้,15000
01ab1ac590e8a2bc72f8d843859d14fd,-,ยังไม่เลือกทำตามสายงาน,35000
14c84cbe8a02950736f1b2afe8d55ab3,mellow tree,เป็นงานที่ถนัด,23000
f802a4ca90af33adf50dcf783499766c,บจก นิวแม็ก จำกัด,ทำ IT support,15000
d31cc5bb9316575c31ef94d725aa424a,ตลาดสุขเกษม,ไม่สามารถหางานที่ต้องการได้,10000
4481325e20c6d862f8e13417157a9a14,YSM group,ธุรกิจครอบครัว,40000
8478d150fa430c6dade470592f6fa2ce,ไม่ระบุ,ไม่ได้ใช้ความรู้ที่เรียนมาในการทำงาน,
8027cb4bc2a05af57cf3c7aef11ee0fc,ช. ดำรงผลพานิช,เป็นงานที่เน้นทางด้านบริหารและการสต๊อกสินค้า,20000
30cd1ed4f8bbb749046154e695afcb24,Hallo Friends Co.,Ltd,สาขาที่เรียนหางานยากในตำแหน่งที่อยากทำ,18000
8d6b8761af86a7b313d3c6fdbd167be7,goof panda,เจอสิ่งที่ชอบมากกว่าที่เรียน,17000
e2b410febb73882af4d35df54d17296a,ิbake a wish,ไม่ได้เรียนเจาะลึกตามสายงาน,17000
73aa09b80c99c426888ba781bc5ddae9,Humanica Co.,Ltd.,เรียนสายคณิต แต่มีวิชาคอมเลยไปสายคอม,
b26432c6a256a404b472c54b3781819c,บริษัท เอ็กเปิร์ทอินชัวรันซ์คอนซัลแทนซ์ จำกัด,ไม่ได้ใช้ความใรู้ที่ศึกษามา,15000
ab506ad9bb881b09e9e1cc87f2bd76fd,ฝ่ายสารสนเทศ คณะแพทยศาสตร์ ศิริราช,มีวคามถรัดทางคอมพิวเตอร์มากกว่า,15000
de430f7479c8988e8183f1e6b7a21751,ทำงานที่บ้าน (WFH),ไม่อยากทำงานตรงสายที่เรียนมา,15000
fe6778339e8b6dde48625a98cdfa7b54,บริษัท ฮอลลี่ไลฟ์ จำกัด,ทำงานเกี่ยวกับเอกสารและบัญชี,15000
93e6bc11df6ea018aa9ecec5cb95234b,บริษัท อีพีซี อินเตอร์เทค จำกัด,อยากทำงานสายวิศวกร,15000
25e8eccc2cb58486fcdd9691cd949335,ไม่ระบุ,ไม่ใช่งานเกี่ยวกับเกษตร,15,000
a9e7fba481c3fca0191f10cd5e033f9b,บริษัทแอมโก้เวท จำกัด,ไม่ได้สมัครงานที่ตรงสาย,18,000
b1843a84df726881c4cfb57ab3fce1f9,ที่ว่าการอำเภอเมืองกระบี่,ไม่ได้ใช้ความรู้เรียนมา,15,000
bc46880fa194969f9e5ae5b21f77066b,,งานตามวิชาชีพมีการรับสมัครน้อย,12,000
